date,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event
2022-03-26,275.0921325683594,236.15573120117188,355.8298034667969,329.76715087890625,259.0947570800781,
2022-03-27,189.28958129882812,205.8621063232422,243.2548828125,318.88043212890625,267.45623779296875,
2022-03-28,281.920654296875,319.3782653808594,277.0487365722656,314.99139404296875,275.19647216796875,
2022-03-29,233.35958862304688,181.5736846923828,283.9694519042969,316.0335998535156,273.5561218261719,
2022-03-30,233.50888061523438,270.6861572265625,243.84130859375,308.72998046875,268.70391845703125,
2022-03-31,254.8129119873047,220.89439392089844,331.64593505859375,299.1961364746094,259.8180236816406,
2022-04-01,188.15780639648438,167.83352661132812,205.86724853515625,288.0172424316406,236.59164428710938,
2022-04-02,188.15780639648438,187.57864379882812,247.0406951904297,279.72845458984375,224.17245483398438,
2022-04-03,239.78370666503906,301.02044677734375,251.08078002929688,276.0521240234375,231.3859100341797,
2022-04-04,163.0200653076172,143.01608276367188,184.35655212402344,270.74066162109375,214.40011596679688,
2022-04-05,212.41769409179688,137.36032104492188,276.8825378417969,271.2337646484375,211.40841674804688,
2022-04-06,175.74716186523438,116.80413055419922,247.99391174316406,265.0149230957031,203.15673828125,
2022-04-07,243.41552734375,232.1155548095703,290.41094970703125,261.3919372558594,201.52853393554688,
2022-04-08,219.47674560546875,152.65199279785156,263.1421203613281,258.8642883300781,206.00267028808594,
2022-04-09,178.6661834716797,211.8138885498047,168.64309692382812,253.07313537597656,204.646728515625,
2022-04-10,148.9779052734375,139.7829132080078,189.46322631835938,244.36135864257812,191.67446899414062,
2022-04-11,195.2273712158203,226.01780700683594,240.88816833496094,240.91209411621094,196.2755126953125,
2022-04-12,226.25242614746094,219.77252197265625,260.4959716796875,242.42001342773438,198.2519073486328,
2022-04-13,258.87689208984375,305.4825134277344,254.80258178710938,239.3789520263672,210.12757873535156,
2022-04-14,265.656005859375,302.6723327636719,279.50775146484375,237.83807373046875,213.30479431152344,
2022-04-15,168.43563842773438,186.57464599609375,186.7460174560547,227.678466796875,206.01319885253906,
2022-04-16,166.67005920410156,207.69631958007812,138.5913848876953,223.55661010742188,204.29946899414062,
2022-04-17,151.43167114257812,132.0948486328125,204.6202850341797,219.09381103515625,204.65000915527344,
2022-04-18,218.6294708251953,184.93280029296875,264.432373046875,220.5185089111328,207.9931640625,
2022-04-19,213.5172576904297,243.26858520507812,223.2010498046875,223.277099609375,206.17385864257812,
2022-04-20,189.60824584960938,166.7864227294922,250.40943908691406,222.00607299804688,196.27833557128906,
2022-04-21,128.264404296875,111.19095611572266,139.11634826660156,218.1201629638672,176.65097045898438,
2022-04-22,246.79725646972656,218.7000732421875,319.2305908203125,217.43092346191406,187.84547424316406,
2022-04-23,134.42303466796875,134.00927734375,199.60171508789062,211.3445587158203,183.23876953125,
2022-04-24,50.4451904296875,50.2899169921875,55.92900848388672,201.3346405029297,168.81211853027344,
2022-04-25,246.8994598388672,232.46505737304688,285.14532470703125,200.39488220214844,172.85069274902344,
2022-04-26,160.5444793701172,160.05030822753906,169.09716796875,199.4367218017578,165.2831573486328,
2022-04-27,186.6986541748047,127.62787628173828,239.52207946777344,196.2626495361328,164.86749267578125,
2022-04-28,176.37631225585938,131.87506103515625,219.99363708496094,194.3632049560547,171.74063110351562,
2022-04-29,148.93714904785156,143.35874938964844,170.8219451904297,191.5441436767578,157.76060485839844,
2022-04-30,168.43563842773438,193.3591766357422,161.28065490722656,188.66490173339844,162.6195526123047,
2022-05-01,66.92056274414062,100.07186126708984,55.646541595458984,184.62367248535156,164.97317504882812,
2022-05-02,96.6702651977539,128.49693298339844,107.17913055419922,181.57408142089844,143.51187133789062,
2022-05-03,157.47349548339844,156.98878479003906,187.06307983398438,178.83041381835938,143.07315063476562,
2022-05-04,163.44906616210938,217.2612762451172,172.156494140625,178.84471130371094,139.7517852783203,
2022-05-05,144.69874572753906,144.25335693359375,171.88790893554688,176.58740234375,135.22640991210938,
2022-05-06,174.06805419921875,178.79080200195312,192.99072265625,176.53143310546875,138.81654357910156,
2022-05-07,97.71585845947266,77.93206787109375,138.13145446777344,171.67478942871094,128.71371459960938,
2022-05-08,98.48174285888672,124.95458984375,119.11367797851562,167.64161682128906,133.2224578857422,
2022-05-09,150.86941528320312,170.0230712890625,174.54281616210938,166.71505737304688,140.96519470214844,
2022-05-10,143.2461700439453,190.40699768066406,158.8182373046875,166.5240020751953,138.93272399902344,
2022-05-11,176.37631225585938,175.83340454101562,210.82723999023438,165.8956298828125,140.7794647216797,
2022-05-12,158.2610626220703,174.09535217285156,163.3643035888672,163.62925720214844,142.71694946289062,
2022-05-13,162.08282470703125,141.38592529296875,210.58897399902344,160.4027862548828,141.00477600097656,
2022-05-14,83.80007934570312,68.79940032958984,98.37513732910156,154.34091186523438,139.0167999267578,
2022-05-15,77.84101867675781,68.97903442382812,129.45449829101562,151.32110595703125,136.06813049316406,
2022-05-16,168.75344848632812,174.46490478515625,197.4927215576172,151.3905487060547,138.62298583984375,
2022-05-17,174.62417602539062,158.26060485839844,220.00830078125,152.16363525390625,143.10556030273438,
2022-05-18,165.89596557617188,128.04025268554688,195.79672241210938,150.4058380126953,141.60836791992188,
2022-05-19,162.38076782226562,129.5047607421875,189.0345916748047,148.7012939453125,142.1968994140625,
2022-05-20,140.9603271484375,90.33842468261719,200.9364471435547,147.07969665527344,139.1793975830078,
2022-05-21,124.2212905883789,91.73253631591797,145.3765869140625,146.94493103027344,144.953857421875,
2022-05-22,75.09599304199219,49.90989303588867,97.13615417480469,141.2215576171875,144.56170654296875,
2022-05-23,150.3084716796875,115.2660140991211,173.0578155517578,141.75106811523438,141.9267120361328,
2022-05-24,222.35826110839844,295.5650634765625,265.49432373046875,147.48150634765625,148.74586486816406,
2022-05-25,155.10350036621094,209.8496856689453,147.398193359375,144.421630859375,147.20408630371094,
2022-05-26,134.57305908203125,72.23937225341797,172.156494140625,143.55592346191406,143.23155212402344,
2022-05-27,155.51962280273438,124.03273010253906,181.0471954345703,142.51661682128906,145.31146240234375,
2022-05-28,118.4752426147461,113.38613891601562,118.21904754638672,140.5865936279297,144.4906005859375,
2022-05-29,76.05384826660156,84.24417114257812,70.26795959472656,138.1571502685547,144.62742614746094,
2022-05-30,115.82404327392578,138.56103515625,128.4150848388672,136.40342712402344,139.70108032226562,
2022-05-31,190.30909729003906,177.8656005859375,217.59097290039062,140.51637268066406,135.1226348876953,
2022-06-01,168.34361267089844,162.41171264648438,207.71669006347656,142.90548706054688,137.01406860351562,
2022-06-02,142.59397888183594,120.28504180908203,164.17572021484375,142.4095001220703,138.15992736816406,
2022-06-03,142.78309631347656,102.48738098144531,189.9657745361328,141.72064208984375,136.34042358398438,
